date,open,close,high,low
2025-08-21,25142.0,25083.75,25153.650390625,25054.900390625
2025-08-22,25064.150390625,24870.099609375,25084.849609375,24859.150390625
2025-08-25,24949.150390625,24967.75,25021.55078125,24894.349609375
2025-08-26,24899.5,24712.05078125,24919.650390625,24689.599609375
2025-08-28,24695.80078125,24500.900390625,24702.650390625,24481.599609375
2025-08-29,24466.69921875,24426.849609375,24572.44921875,24404.69921875
2025-09-01,24432.69921875,24625.05078125,24635.599609375,24432.69921875
2025-09-02,24653.0,24579.599609375,24756.099609375,24522.349609375
2025-09-03,24616.5,24715.05078125,24737.05078125,24533.19921875
2025-09-04,24980.75,24734.30078125,24980.75,24708.19921875
2025-09-05,24818.849609375,24741.0,24832.349609375,24621.599609375
2025-09-08,24802.599609375,24773.150390625,24885.5,24751.55078125
2025-09-09,24864.099609375,24868.599609375,24891.80078125,24814.0
2025-09-10,24991.0,24973.099609375,25035.69921875,24915.05078125
2025-09-11,24945.5,25005.5,25037.30078125,24940.150390625
2025-09-12,25074.44921875,25114.0,25139.44921875,25038.05078125
2025-09-15,25118.900390625,25069.19921875,25138.44921875,25048.75
2025-09-16,25073.599609375,25239.099609375,25261.400390625,25070.44921875
2025-09-17,25276.599609375,25330.25,25346.5,25275.349609375
2025-09-18,25441.05078125,25423.599609375,25448.94921875,25329.75
2025-09-19,25410.19921875,25327.05078125,25428.75,25286.30078125
2025-09-22,25238.099609375,25202.349609375,25331.69921875,25151.05078125
2025-09-23,25209.0,25169.5,25261.900390625,25084.650390625
2025-09-24,25108.75,25056.900390625,25149.849609375,25027.44921875
2025-09-25,25034.5,24890.849609375,25092.69921875,24878.30078125
2025-09-26,24818.55078125,24654.69921875,24868.599609375,24629.44921875
2025-09-29,24728.55078125,24634.900390625,24791.30078125,24606.19921875
2025-09-30,24691.94921875,24611.099609375,24731.80078125,24587.69921875
2025-10-01,24620.55078125,24836.30078125,24867.94921875,24605.94921875
2025-10-03,24759.55078125,24894.25,24904.80078125,24747.55078125
2025-10-06,24916.55078125,25077.650390625,25095.94921875,24881.650390625
2025-10-07,25085.30078125,25108.30078125,25220.900390625,25076.30078125
2025-10-08,25079.75,25046.150390625,25192.5,25008.5
2025-10-09,25074.30078125,25181.80078125,25199.25,25024.30078125
2025-10-10,25167.650390625,25285.349609375,25330.75,25156.849609375
2025-10-13,25177.30078125,25227.349609375,25267.30078125,25152.30078125
2025-10-14,25277.55078125,25145.5,25310.349609375,25060.55078125
2025-10-15,25181.94921875,25323.55078125,25365.150390625,25159.349609375
2025-10-16,25394.900390625,25585.30078125,25625.400390625,25376.849609375
2025-10-17,25546.849609375,25709.849609375,25781.5,25508.599609375
2025-10-20,25824.599609375,25843.150390625,25926.19921875,25788.5
2025-10-21,25901.19921875,25868.599609375,25934.349609375,25825.80078125
2025-10-23,26057.19921875,25891.400390625,26104.19921875,25862.44921875
2025-10-24,25935.099609375,25795.150390625,25944.150390625,25718.19921875
2025-10-27,25843.19921875,25966.05078125,26005.94921875,25827.0
2025-10-28,25939.94921875,25936.19921875,26041.69921875,25810.05078125
2025-10-29,25982.0,26053.900390625,26097.849609375,25960.30078125
2025-10-30,25984.400390625,25877.849609375,26032.05078125,25845.25
2025-10-31,25863.80078125,25722.099609375,25953.75,25711.19921875
2025-11-03,25696.849609375,25763.349609375,25803.099609375,25645.5
2025-11-04,25744.75,25597.650390625,25787.400390625,25578.400390625
2025-11-06,25593.349609375,25509.69921875,25679.150390625,25491.55078125
2025-11-07,25433.80078125,25492.30078125,25551.25,25318.44921875
2025-11-10,25503.5,25574.349609375,25653.44921875,25503.5
2025-11-11,25617.0,25694.94921875,25715.80078125,25449.25
2025-11-12,25834.30078125,25875.80078125,25934.55078125,25781.150390625
2025-11-13,25906.099609375,25879.150390625,26010.69921875,25808.400390625
2025-11-14,25767.900390625,25910.05078125,25940.19921875,25740.80078125
2025-11-17,25948.19921875,26013.44921875,26024.19921875,25906.349609375
2025-11-18,26021.80078125,25910.05078125,26029.849609375,25876.5
2025-11-19,25918.099609375,26052.650390625,26074.650390625,25856.19921875
2025-11-20,26132.099609375,26192.150390625,26246.650390625,26063.19921875
2025-11-21,26109.55078125,26068.150390625,26179.19921875,26052.19921875
2025-11-24,26122.80078125,25959.5,26142.80078125,25912.150390625
2025-11-25,25998.5,25884.80078125,26032.599609375,25857.5
2025-11-26,25842.94921875,26205.30078125,26215.150390625,25842.94921875
2025-11-27,26261.25,26215.55078125,26310.44921875,26141.900390625
2025-11-28,26237.44921875,26202.94921875,26280.75,26172.400390625
2025-12-01,26325.80078125,26175.75,26325.80078125,26124.19921875
2025-12-02,26087.94921875,26032.19921875,26154.599609375,25997.849609375
2025-12-03,26004.900390625,25986.0,26066.44921875,25891.0
2025-12-04,25981.849609375,26033.75,26098.25,25938.94921875
2025-12-05,25999.80078125,26186.44921875,26202.599609375,25985.349609375
2025-12-08,26159.80078125,25960.55078125,26178.69921875,25892.25
2025-12-09,25867.099609375,25839.650390625,25923.650390625,25728.0
2025-12-10,25864.05078125,25758.0,25947.650390625,25734.55078125
2025-12-11,25771.400390625,25898.55078125,25922.80078125,25693.25
2025-12-12,25971.19921875,26046.94921875,26057.599609375,25938.44921875
2025-12-15,25930.05078125,26027.30078125,26047.150390625,25904.75
2025-12-16,25951.5,25860.099609375,25980.75,25834.349609375
2025-12-17,25902.400390625,25818.55078125,25929.150390625,25770.349609375
2025-12-18,25764.69921875,25815.55078125,25902.349609375,25726.30078125
2025-12-19,25911.5,25966.400390625,25993.349609375,25880.44921875
2025-12-22,26055.849609375,26172.400390625,26180.69921875,26047.80078125
2025-12-23,26205.19921875,26177.150390625,26233.55078125,26119.05078125
2025-12-24,26170.650390625,26142.099609375,26236.400390625,26123.0
2025-12-26,26121.25,26042.30078125,26144.19921875,26008.599609375
2025-12-29,26063.349609375,25942.099609375,26106.80078125,25920.30078125
2025-12-30,25940.900390625,25938.849609375,25976.75,25878.0
2025-12-31,25971.05078125,26129.599609375,26187.94921875,25969.0
2026-01-01,26173.30078125,26146.55078125,26197.55078125,26113.400390625
2026-01-02,26155.099609375,26328.55078125,26340.0,26118.400390625
2026-01-05,26333.69921875,26250.30078125,26373.19921875,26210.05078125
2026-01-06,26189.69921875,26178.69921875,26273.94921875,26124.75
2026-01-07,26143.099609375,26140.75,26187.150390625,26067.900390625
2026-01-08,26106.5,25876.849609375,26133.19921875,25858.44921875
2026-01-09,25840.400390625,25683.30078125,25940.599609375,25623.0
2026-01-12,25669.05078125,25790.25,25813.150390625,25473.400390625
2026-01-13,25897.349609375,25732.30078125,25899.80078125,25603.30078125
2026-01-14,25648.55078125,25665.599609375,25791.75,25603.94921875
2026-01-16,25696.05078125,25694.349609375,25873.5,25662.400390625
2026-01-19,25653.099609375,25585.5,25653.30078125,25494.349609375
2026-01-20,25580.30078125,25232.5,25585.0,25171.349609375
2026-01-21,25141.0,25157.5,25300.94921875,24919.80078125
2026-01-22,25344.150390625,25289.900390625,25435.75,25168.5
2026-01-23,25344.599609375,25048.650390625,25347.94921875,25025.30078125
2026-01-27,25063.349609375,25175.400390625,25246.650390625,24932.55078125
2026-01-28,25258.849609375,25342.75,25372.099609375,25187.650390625
2026-01-29,25345.0,25418.900390625,25458.150390625,25159.80078125
2026-01-30,25247.55078125,25320.650390625,25370.69921875,25213.650390625
2026-02-02,24796.5,25088.400390625,25108.099609375,24679.400390625
2026-02-03,26308.05078125,25727.55078125,26341.19921875,25641.30078125
2026-02-04,25675.05078125,25776.0,25818.55078125,25563.94921875
2026-02-05,25755.900390625,25642.80078125,25757.650390625,25579.5
2026-02-06,25605.80078125,25693.69921875,25703.94921875,25491.900390625
2026-02-09,25888.69921875,25867.30078125,25922.25,25780.900390625
2026-02-10,25922.650390625,25935.150390625,25989.44921875,25870.44921875
2026-02-11,25997.44921875,25953.849609375,26009.400390625,25899.80078125
2026-02-12,25906.69921875,25807.19921875,25906.69921875,25752.400390625
2026-02-13,25571.150390625,25471.099609375,25630.349609375,25444.30078125
2026-02-16,25423.599609375,25682.75,25697.0,25372.69921875
2026-02-17,25637.94921875,25725.400390625,25764.400390625,25570.30078125
2026-02-18,25752.650390625,25819.349609375,25828.05078125,25645.150390625
2026-02-19,25873.349609375,25454.349609375,25885.30078125,25388.75
2026-02-20,25406.55078125,25571.25,25663.55078125,25379.75
2026-02-23,25678.400390625,25713.0,25771.44921875,25609.349609375
2026-02-24,25641.80078125,25424.650390625,25641.80078125,25327.599609375
2026-02-25,25512.599609375,25482.5,25652.599609375,25428.19921875
2026-02-26,25556.30078125,25496.55078125,25572.94921875,25400.94921875
2026-02-27,25459.849609375,25178.650390625,25476.400390625,25141.30078125
2026-03-02,24659.25,24865.69921875,24989.349609375,24603.5
2026-03-04,24388.80078125,24480.5,24602.44921875,24305.400390625
2026-03-05,24615.94921875,24765.900390625,24854.19921875,24529.400390625
2026-03-06,24656.400390625,24450.44921875,24700.900390625,24415.75
2026-03-09,23868.05078125,24028.05078125,24078.150390625,23697.80078125
2026-03-10,24280.80078125,24261.599609375,24303.80078125,24079.94921875
2026-03-11,24231.849609375,23866.849609375,24299.0,23834.30078125
2026-03-12,23674.849609375,23639.150390625,23833.150390625,23556.30078125
2026-03-13,23462.5,23151.099609375,23492.400390625,23112.0
2026-03-16,23116.099609375,23408.80078125,23502.0,22955.25
2026-03-17,23493.19921875,23581.150390625,23656.80078125,23346.599609375
2026-03-18,23632.900390625,23777.80078125,23862.25,23618.44921875
2026-03-19,23197.75,23002.150390625,23378.69921875,22930.349609375
2026-03-20,23110.150390625,23114.5,23345.150390625,23067.599609375
2026-03-23,22824.349609375,22512.650390625,22851.69921875,22471.25
2026-03-24,22878.44921875,22912.400390625,23057.30078125,22624.19921875
2026-03-25,23064.400390625,23306.44921875,23465.349609375,23063.19921875
2026-03-27,23173.55078125,22819.599609375,23186.099609375,22804.55078125
2026-03-30,22549.650390625,22331.400390625,22714.099609375,22283.849609375
2026-04-01,22899.0,22679.400390625,22941.30078125,22618.599609375
2026-04-02,22383.400390625,22713.099609375,22782.30078125,22182.55078125
2026-04-06,22780.30078125,22968.25,22998.349609375,22542.94921875
2026-04-07,22838.69921875,23123.650390625,23153.849609375,22719.30078125
2026-04-08,23855.150390625,23997.349609375,24025.150390625,23828.5
2026-04-09,23909.05078125,23775.099609375,23990.75,23682.80078125
2026-04-10,23880.55078125,24050.599609375,24074.05078125,23856.349609375
2026-04-13,23589.599609375,23842.650390625,23907.400390625,23555.599609375
2026-04-15,24163.80078125,24231.30078125,24280.900390625,24145.80078125
2026-04-16,24385.19921875,24196.75,24400.94921875,24102.80078125
2026-04-17,24165.900390625,24353.55078125,24371.900390625,24096.05078125
2026-04-20,24391.5,24364.849609375,24480.650390625,24241.25
2026-04-21,24374.55078125,24576.599609375,24601.69921875,24354.900390625
2026-04-22,24470.849609375,24378.099609375,24515.94921875,24352.900390625
2026-04-23,24202.349609375,24173.05078125,24310.19921875,24134.80078125
2026-04-24,24100.55078125,23897.94921875,24206.0,23813.650390625
2026-04-27,23945.44921875,24092.69921875,24130.69921875,23936.19921875
2026-04-28,24049.900390625,23995.69921875,24181.80078125,23957.05078125
2026-04-29,24096.900390625,24177.650390625,24334.69921875,24059.94921875
2026-04-30,23996.94921875,23997.55078125,24087.44921875,23796.849609375
2026-05-04,24063.55078125,24119.30078125,24290.19921875,24004.75
2026-05-05,24052.599609375,24032.80078125,24081.69921875,23882.05078125
2026-05-06,24171.0,24330.94921875,24356.5,23997.900390625
2026-05-07,24398.5,24326.650390625,24482.099609375,24284.0
2026-05-08,24233.650390625,24176.150390625,24253.80078125,24126.650390625
2026-05-11,23970.099609375,23815.849609375,23997.44921875,23799.099609375
2026-05-12,23722.599609375,23379.55078125,23757.55078125,23348.400390625
2026-05-13,23362.44921875,23412.599609375,23582.94921875,23262.55078125
2026-05-14,23530.25,23689.599609375,23777.19921875,23426.55078125
2026-05-15,23731.400390625,23643.5,23839.30078125,23610.30078125
2026-05-18,23482.19921875,23649.94921875,23695.650390625,23317.099609375
2026-05-19,23675.30078125,23618.0,23782.30078125,23587.19921875
2026-05-20,23457.25,23659.0,23690.900390625,23397.30078125
2026-05-21,23830.05078125,23654.69921875,23859.900390625,23596.599609375
2026-05-22,23671.19921875,23719.30078125,23835.650390625,23671.0
2026-05-25,23940.25,24031.69921875,24054.44921875,23922.849609375
2026-05-26,24004.099609375,23913.69921875,24089.80078125,23885.44921875
2026-05-27,23880.349609375,23907.150390625,23983.19921875,23858.25
2026-05-29,23902.150390625,23547.75,24002.80078125,23484.75
2026-06-01,23654.5,23382.599609375,23733.69921875,23357.94921875
2026-06-02,23229.150390625,23483.55078125,23556.94921875,23229.150390625
2026-06-03,23415.94921875,23405.599609375,23459.650390625,23151.5
2026-06-04,23282.44921875,23416.55078125,23465.30078125,23247.30078125
2026-06-05,23478.94921875,23366.69921875,23516.349609375,23282.650390625
2026-06-08,23080.69921875,23123.0,23267.30078125,23070.150390625
2026-06-09,23259.05078125,23242.099609375,23279.400390625,23104.44921875
2026-06-10,23233.94921875,23214.94921875,23425.349609375,23184.599609375
2026-06-11,23104.400390625,23161.599609375,23327.44921875,23072.05078125
2026-06-12,23412.55078125,23622.900390625,23645.349609375,23313.900390625
2026-06-15,23984.849609375,23853.900390625,24011.400390625,23817.80078125
2026-06-16,23923.900390625,23989.150390625,24002.599609375,23888.19921875
2026-06-17,24044.5,24085.69921875,24108.19921875,23969.69921875
2026-06-18,24073.80078125,24168.0,24189.25,24036.94921875
2026-06-19,23991.19921875,24013.099609375,24047.19921875,23901.900390625
2026-06-22,24106.599609375,24102.900390625,24168.05078125,24073.150390625
2026-06-23,24071.30078125,23824.099609375,24135.5,23784.94921875
2026-06-24,23795.80078125,24021.650390625,24090.05078125,23789.25
2026-06-25,24125.849609375,24056.0,24261.599609375,24039.0
2026-06-29,24061.75,23946.25,24120.0,23924.55078125
2026-06-30,24032.05078125,23865.75,24035.55078125,23829.19921875
2026-07-01,23897.650390625,24005.849609375,24049.900390625,23895.099609375
2026-07-02,24062.19921875,24175.69921875,24194.55078125,24058.80078125
2026-07-03,24375.650390625,24270.849609375,24378.150390625,24252.349609375
2026-07-06,24306.849609375,24430.349609375,24458.650390625,24287.099609375
2026-07-07,24464.44921875,24398.69921875,24530.900390625,24348.94921875
2026-07-08,24259.55078125,23882.05078125,24300.0,23805.19921875
2026-07-09,23928.94921875,23962.80078125,24134.69921875,23925.69921875
2026-07-10,24124.69921875,24206.900390625,24228.44921875,24120.349609375
2026-07-13,24039.400390625,24211.0,24259.80078125,24000.19921875
2026-07-14,24068.0,24052.05078125,24157.099609375,24023.69921875
2026-07-15,24085.849609375,24078.5,24220.349609375,24010.55078125
2026-07-16,24142.099609375,24072.75,24186.5,24050.0
2026-07-17,24127.599609375,24334.30078125,24367.30078125,24099.05078125
2026-07-20,24190.05078125,24238.5,24266.099609375,24135.849609375
2026-07-21,24216.05078125,24187.69921875,24262.19921875,24135.650390625
2026-07-22,24150.44921875,23996.25,24166.30078125,23961.400390625
2026-07-23,23904.80078125,23869.599609375,23990.75,23807.19921875
2026-07-24,23666.349609375,23767.44921875,23823.599609375,23606.30078125
2026-07-27,23928.400390625,23995.94921875,24011.599609375,23891.55078125
2026-07-28,23971.25,23985.349609375,24041.150390625,23954.599609375
2026-07-29,24176.650390625,24250.19921875,24283.55078125,24136.75
2026-07-30,24249.55078125,24317.150390625,24342.94921875,24187.099609375
2026-07-31,24361.44921875,24383.599609375,24429.400390625,24299.69921875
2026-08-03,24572.69921875,24774.30078125,24774.30078125,24515.150390625
2026-08-04,24703.900390625,24614.900390625,24703.900390625,24427.94921875
2026-08-05,24669.19921875,24624.650390625,24677.599609375,24497.94921875
2026-08-06,24641.0,24636.0,24677.05078125,24604.150390625
2026-08-07,24538.900390625,24570.650390625,24630.400390625,24522.75
2026-08-10,24581.25,24583.80078125,24620.94921875,24511.099609375
2026-08-11,24575.099609375,24471.69921875,24576.849609375,24429.25
2026-08-12,24472.44921875,24435.94921875,24473.30078125,24265.94921875
2026-08-13,24431.599609375,24395.849609375,24431.599609375,24311.400390625
2026-08-14,24361.900390625,24366.0,24405.19921875,24296.80078125
2026-08-17,24343.44921875,24287.650390625,24360.099609375,24226.94921875
2026-08-18,24223.849609375,24154.900390625,24269.650390625,24154.900390625
2026-08-19,24152.05078125,24078.30078125,24172.849609375,24025.650390625
2026-08-20,24225.44921875,24231.849609375,24265.150390625,24184.55078125
